Uniques	Duplicates	X2	M2	S2
430	64	2	0.7468	4.557513
430	75	2	0.8662	4.6297364
430	86	2	0.7792	5.1277128
430	96	2	0.9344	5.3781862
440	11	1.1	0.7018	26.5818848
440	110	2	0.825	8.1665662
440	121	2	0.8214	9.03301
440	132	2	0.7886	8.5866564
440	143	2	0.8762	8.086934
440	154	2.1	0.7732	6.6189264
440	165	2.3	0.8918	11.5938368
440	176	2	0.864	6.036462
440	187	2.2	0.8526	4.772564
440	198	2	0.833	5.2605176
440	209	2.2	1.3094	4.8770072
440	22	1.7	0.8276	7.2426382
440	220	2.2	1.2992	5.2333848
440	33	2	1.0156	5.9595186
440	44	2	0.715	5.3742314
440	55	2	0.8894	109.485329
440	66	2	0.7188	3.980508
440	77	2	0.9164	4.8593078
440	88	2	0.94	6.3167044
440	99	2	1.2632	6.2110984
450	101	2	0.7818	6.8959608
450	11	2	0.778	28.9050942
450	112	2	0.867	9.2660436
450	123	2	0.837	43.4493388
450	135	2	0.7944	7.2919118
450	146	2	0.8182	7.1477772
450	157	2	1.0606	5.447618
450	168	2	0.9162	12.2499202
450	180	2	0.8524	3.6234988
450	191	2	0.8032	4.1715648
450	202	2	1.1412	5.6561264
450	213	2	1.1382	6.6844432
450	22	2	0.771	7.6813432
450	225	2	0.7944	3.1764132
450	33	2	0.8214	7.0792796
450	45	2	0.7374	5.7331156
450	56	2	0.7802	4.5197178
450	67	2	0.7088	5.0104364
450	78	2	0.75	4.931204
450	90	2	0.7164	5.2631226
460	103	2	0.8388	7.03421
460	11	2	0.6826	31.2628518
460	115	2	0.8566	9.8074568
460	126	2	1.0372	11.2081372
460	138	2.3	1.0582	7.782101
460	149	2.1	0.9296	8.7758776
460	161	2	0.905	10.0814666
460	172	2	1.0202	12.6779294
460	184	2	0.8352	6.2810904
460	195	2	0.813	6.1923092
460	207	2	0.9454	5.4863392
460	218	2	0.9486	6.8504324
460	23	2	0.699	8.6252898
460	230	2	0.8198	7.3956956
460	34	2	0.8214	21.3546238
460	46	2	1.0964	5.6781954
460	57	2	0.9188	5.1301478
460	69	2	1.0012	5.9278104
460	80	2	0.8704	5.6410176
460	92	2	1.1244	5.7353958
470	105	2	0.9304	7.6675902
470	11	2	0.7822	34.3158744
470	117	2	0.9152	9.5011384
470	129	2	0.7896	6.8046656
470	141	2.2	1.0168	6.9211424
470	152	2	0.804	8.0488694
470	164	2	0.9226	14.224708
470	176	2	0.8564	6.025317
470	188	2	0.9136	5.7332272
470	199	2	0.9128	5.832804
470	211	2	1.1448	5.5031396
470	223	2.2	0.8704	8.4286108
470	23	2	0.9606	7.6239996
470	235	2.1	1.0892	6.3733596
470	35	2	0.976	9.3697884
470	47	2	1.0042	5.8431872
470	58	2	0.8552	6.7646256
470	70	2	0.9174	5.8472348
470	82	2	0.7592	4.959136
470	94	2	0.7842	5.215202
480	108	2.1	0.85	7.371065
480	12	2.1	0.8474	25.70637
480	120	2.4	0.9564	8.6080848
480	132	2.1	0.8552	9.0689878
480	144	2	0.8188	8.0745012
480	156	2	1.088	9.6677744
480	168	2	1.0754	13.502788
480	180	2	1.0102	8.1601048
480	192	2	0.8832	6.6085416
480	204	2	0.9058	5.434236
480	216	2	1.041	7.0811644
480	228	2.2	0.8766	6.830236
480	24	2	0.832	32.1013966
480	240	2.2	0.9366	5.0209084
480	36	2	0.8286	6.7503546
480	48	2	0.9652	5.6918954
480	60	2	0.7664	5.2493516
480	72	2	0.7956	4.973456
480	84	2	0.888	9.902819
480	96	2	0.9802	6.4277522
490	110	2	0.9962	7.8839146
490	12	2	0.9058	26.2913052
490	122	2.2	0.8696	9.9521652
490	134	2	0.9216	8.2799772
490	147	2	0.8488	87.643519
490	159	2	0.9816	6.685558
490	171	2	1.1416	11.564746
490	183	2	0.9386	5.2341688
490	196	2	0.8572	4.5279676
490	208	2	0.992	5.6651468
490	220	2	0.9068	71.1981546
490	232	2	0.8798	2.9868124
490	24	2	0.7788	7.1311978
490	245	2	0.899	2.8295376
490	36	2	0.7936	7.1409198
490	49	2	0.8332	5.7035114
490	61	2	0.8694	5.1884926
490	73	2	0.8076	7.4861406
490	85	2	1.0968	5.1178926
490	98	2	0.9438	4.5023754
500	100	2	0.8774	5.7913972
500	112	2	0.906	8.2316732
500	12	2	0.8042	27.850361
500	125	2	1.152	9.1221708
500	137	2	0.884	10.446492
500	150	2	0.866	10.7183268
500	162	2	0.9098	13.0346428
500	175	2	0.9538	9.7368516
500	187	2	1.0676	6.4441238
500	200	2	1.1046	8.1403584
500	212	2	1.1472	7.4517056
500	225	2	1.3844	8.1054596
500	237	2	1.056	32.1724248
500	25	2	0.8778	12.317438
500	250	2.4	0.919	17.2330104
500	37	2	0.7942	8.1199278
500	50	2	0.918	6.9605654
500	62	2.3	0.9078	5.055588
500	75	2.3	0.8224	8.2054282
500	87	2	0.8746	6.9523558
510	102	2	1.3836	6.9998936
510	114	2.2	1.1998	7.4132128
510	12	2	0.9738	33.280985
510	127	2	1.0418	8.1607242
510	140	2	0.9138	8.4273532
510	153	2	1.0778	8.46792
510	165	2	0.9962	11.208732
510	178	2	0.882	8.0004384
510	191	2	0.9114	8.0521044
510	204	2	0.8934	12.7439892
510	216	2	0.9292	6.356366
510	229	2.4	0.984	6.5142336
510	242	2.8	0.9582	6.6209424
510	25	2	0.8318	7.6071316
510	255	3.1	1.0164	5.592357
510	38	2	0.8398	6.8221722
510	51	2	0.842	5.9106162
510	63	2.2	0.9402	7.5597418
510	76	2	0.9404	5.4093992
510	89	2	0.8896	5.4977854
520	104	2.1	0.961	5.5022166
520	117	2.1	0.9526	8.8678026
520	13	2.1	0.8124	26.4424996
520	130	2	1.0306	151.979538
520	143	2.2	0.9606	7.4406496
520	156	2	0.8978	6.9576924
520	169	2	1.503	12.5217368
520	182	2	1.0688	9.37016
520	195	2	0.9566	6.1414288
520	208	2	0.9252	5.1484848
520	221	2.4	1.0304	4.2055372
520	234	2.5	1.0722	3.7243972
520	247	2.9	1.1026	3.6849672
520	26	2	0.925	7.0436816
520	260	2.9	0.9754	3.426318
520	39	2	0.8292	7.5978054
520	52	2	0.9196	6.4384194
520	65	2	0.863	5.0277554
520	78	2	0.876	5.1908094
520	91	2	1.2802	6.4866892
530	106	2	1.1538	7.8195406
530	119	2	0.9694	6.3944934
530	13	2.1	1.1106	27.8842798
530	132	2	0.8896	9.0309444
530	145	2.2	1.1356	7.2289172
530	159	2	1.0032	6.539275
530	172	2.3	1.0336	10.025026
530	185	2.1	0.915	5.5800116
530	198	3	0.9682	3.951396
530	212	2.4	1.0368	5.1750864
530	225	2.9	0.9808	3.7958816
530	238	3	1.0394	4.3015878
530	251	3	0.9938	4.9205808
530	26	2	0.8688	8.5703616
530	265	3	0.9914	3.7975834
530	39	2	1.449	7.8239048
530	53	2	0.8542	6.0220028
530	66	2	0.8986	5.1925282
530	79	2	1.026	4.8782438
530	92	2	0.9878	7.7000692
540	108	2	0.9836	7.6583498
540	121	2	1.1312	8.2917696
540	13	2.1	0.919	33.3123092
540	135	2	1.1252	6.8443962
540	148	2.1	1.1432	6.5797836
540	162	2.3	1.0254	4.6078522
540	175	2.2	1.014	10.4407838
540	189	2.6	1.0642	5.9276814
540	202	2.3	1.0244	2.9748538
540	216	3	1.493	5.1860776
540	229	3	1.0866	5.426004
540	243	3	1.2006	5.1521292
540	256	3	0.992	5.0035838
540	27	2	0.897	9.4555206
540	270	3	1.5954	5.376982
540	40	2	0.9162	7.3585564
540	54	2	0.8966	6.2136572
540	67	2	0.9504	6.3417862
540	81	2	0.9848	5.2870018
540	94	2	1.0742	7.3834632
550	110	2.2	0.9372	7.196269
550	123	2.6	1.152	7.7877154
550	13	2.1	1.002	30.7753132
550	137	2	0.994	7.6446198
550	151	2.1	0.973	7.5824468
550	165	3	0.9474	11.3979394
550	178	2.9	1.0182	7.3855522
550	192	2.9	1.2818	7.9710136
550	206	3	1.1224	8.540898
550	220	3	1.2644	7.394156
550	233	3	1.5158	7.340882
550	247	3	1.0814	6.2203552
550	261	3	1.3978	6.0760908
550	27	2	0.8534	7.8115348
550	275	3	1.1426	8.0294696
550	41	2	4.2844	9.7228552
550	55	2	0.9394	7.3982216
550	68	2	0.9424	5.3854876
550	82	2	0.8978	6.869954
550	96	2.2	0.9066	5.6851108
560	112	2	1.0176	7.634404
560	126	2.2	0.9496	7.0332368
560	14	2.1	1.0902	27.2964008
560	140	2	1.1596	10.2519072
560	154	2.4	1.3838	9.1845662
560	168	2.2	1.3448	13.1061704
560	182	2.9	1.1874	7.239796
560	196	3	1.2634	7.5400164
560	210	3	1.011	5.524965
560	224	3	1.0546	5.8596338
560	238	3	1.133	7.3738624
560	252	3	1.1398	9.2216684
560	266	3	1.2776	7.4626488
560	28	2	0.9866	7.9545742
560	280	3	1.3406	8.3868044
560	42	2	1.1524	9.3106392
560	56	2	1.132	5.9562366
560	70	2	0.9544	5.220118
560	84	2	1.103	6.1154496
560	98	2	1.1348	6.9748884
570	114	2	1.0482	6.4608946
570	128	2.2	1.1764	6.939191
570	14	2.2	0.8996	34.6029456
570	142	2	1.1986	4.9316142
570	156	2.8	1.0498	6.9484262
570	171	2.9	1.2174	15.0814832
570	185	3	1.2258	6.5945028
570	199	3	1.1752	6.4794064
570	213	3	1.0886	6.5272276
570	228	3	1.0988	6.2385176
570	242	3	1.041	6.0968344
570	256	3	1.0236	6.0201956
570	270	3	1.0788	6.1878652
570	28	2.1	1.0372	11.1058742
570	285	3	1.1284	5.4731
570	42	2	0.9562	7.3026482
570	57	2	1.0938	7.8632568
570	71	2	0.9468	6.8143378
570	85	2	1.278	6.4227214
570	99	2	0.9974	7.941018
580	101	2.1	1.2838	6.3579444
580	116	2.3	1.0312	7.0548244
580	130	2.4	0.9714	6.9433084
580	14	2.1	0.9066	27.0668212
580	145	2.5	1.1058	10.4631652
580	159	3	0.9458	8.1161744
580	174	3	0.9748	14.4785588
580	188	3	2.0306	7.389092
580	203	3.2	1.754	9.0011608
580	217	3	1.0376	9.8741372
580	232	3	1.121	8.089157
580	246	3	1.3786	8.6394144
580	261	3	1.0214	5.7899696
580	275	3	1.144	4.8850928
580	29	2	0.937	7.906621
580	290	3	1.4288	6.258206
580	43	2	1.1516	8.9013526
580	58	2	1.0578	6.7083152
580	72	2	1.0482	7.9257098
580	87	2	1.2006	6.2453844
590	103	2.2	1.725	5.757712
590	118	2.1	1.439	8.4879032
590	132	3	1.1532	6.9685308
590	14	2.1	0.921	27.8681754
590	147	3.2	2.997	8.9830762
590	162	3	1.4154	9.5127284
590	177	3	1.9328	12.1615122
590	191	3	1.512	7.277223
590	206	3	2.1164	6.9045412
590	221	3	1.6672	6.33585
590	236	3	1.2762	6.4453104
590	250	3	1.0826	7.0549232
590	265	3	1.3976	7.2605688
590	280	3	1.0838	7.0076772
590	29	2	1.8764	8.2219954
590	295	3	1.5324	6.3519666
590	44	2	1.2152	7.8376782
590	59	2	0.9654	7.4645978
590	73	2.1	0.988	5.770717
590	88	2.1	1.4002	7.4862034
600	105	2.6	1.2612	9.1985658
600	120	2.7	1.182	6.298878
600	135	3	1.069	7.4314482
600	15	2.1	1.1488	51.7772222
600	150	3	0.986	10.5662772
600	165	3	1.1216	11.075799
600	180	3	1.037	12.2386222
600	195	3	1.132	6.656003
600	210	3	1.169	8.2487404
600	225	3	1.7116	6.641268
600	240	3	1.2028	6.9648656
600	255	3	1.1814	8.0957896
600	270	3	1.6154	7.1219232
600	285	3.2	1.1802	5.1226148
600	30	2	1.0588	7.7680278
600	300	3	1.4186	7.471992
600	45	2.2	0.9412	9.1537586
600	60	2	0.9862	8.4621516
600	75	2	1.274	6.0814966
600	90	2.6	1.0468	5.5877556
610	106	2.7	1.0892	5.6766674
610	122	3	0.9886	6.0585818
610	137	3	1.1028	8.4132496
610	15	2.1	0.9428	28.9809936
610	152	3	1.2236	10.6156832
610	167	3	1.323	13.471131
610	183	3	1.5052	8.3701152
610	198	3	1.1362	8.1170992
610	213	3	1.0202	7.277446
610	228	3.1	1.0924	6.2009684
610	244	3.1	1.0606	6.5444444
610	259	3.1	1.0698	5.9455616
610	274	3.3	1.1756	5.6222354
610	289	3	1.1392	6.374234
610	30	2.4	1.0818	9.2417338
610	305	3	1.0642	7.6483576
610	45	2	0.9304	8.198086
610	61	2.2	1.0262	6.8964318
610	76	2.6	0.9842	5.6225578
610	91	2.6	0.998	5.1571996
620	108	3	0.9692	5.330126
620	124	3	1.0226	6.2108854
620	139	3	0.9982	7.2691054
620	15	2.1	1.0938	31.5623018
620	155	3	1.0036	5.6850308
620	170	3	1.0382	13.860576
620	186	3.2	1.2094	8.1958054
620	201	3	1.07	8.7416816
620	217	3	1.1684	6.7192724
620	232	3	1.0852	6.8341892
620	248	3	1.3586	8.04318
620	263	3	1.1302	7.2932932
620	279	3	1.5776	7.7952452
620	294	3	1.0784	8.6077472
620	31	2	1.3886	9.2764162
620	310	3	1.2266	9.9854852
620	46	2	1.1008	7.0453738
620	62	2	0.9662	7.3448244
620	77	2.5	1.0696	8.5316938
620	93	2.8	1.018	6.6046306
630	110	3	1.202	5.590771
630	126	3	1.0602	9.0411448
630	141	3.2	1.092	9.041261
630	15	2.1	1.0544	29.688681
630	157	3	1.2718	10.5192512
630	173	3	1.5418	14.6042716
630	189	3	1.165	6.3897858
630	204	3	1.0986	6.9762886
630	220	3.1	1.1256	7.3921536
630	236	3.1	1.2882	6.3454392
630	252	3	1.3096	6.5366864
630	267	3	1.1254	6.8897172
630	283	3	1.2878	6.02328
630	299	3	1.2346	7.0395496
630	31	2	1.025	8.8323298
630	315	3	1.1332	6.7455456
630	47	2.1	1.164	9.90753
630	63	2.4	1.2146	11.3581462
630	78	2.6	1.436	6.7798112
630	94	3	1.41	7.8519646
640	112	3	1.0396	5.1936944
640	128	3	1.0448	5.6727108
640	144	3	1.1858	7.2449752
640	16	2.1	1.144	36.5747624
640	160	3	1.1162	9.8781592
640	176	3	1.355	11.0984084
640	192	3	1.1014	6.3501844
640	208	3	1.2558	4.7553758
640	224	3	1.176	6.9822676
640	240	3	1.2992	6.4118328
640	256	3	1.3248	7.0467732
640	272	3	1.111	6.6532328
640	288	3	1.2986	6.4988968
640	304	3.4	1.1556	6.432972
640	32	2.2	1.265	9.0866348
640	320	3	1.4364	7.4039884
640	48	2.3	1.2304	7.540171
640	64	2.6	1.1294	6.1744966
640	80	3	1.0202	6.9208974
640	96	3	1.0684	6.3700248
650	113	3	1.0476	5.6492508
650	130	3	1.089	7.4800162
650	146	3	1.1848	8.9052484
650	16	2.1	1.0116	40.211514
650	162	3.1	1.393	10.0630688
650	178	3.1	1.0576	11.4671286
650	195	3	1.128	7.3744306
650	211	3	1.1892	8.0963864
650	227	3	1.1162	8.5291544
650	243	3	1.2304	6.1570522
650	260	3	1.4672	6.4704708
650	276	3	1.128	7.0261952
650	292	3	1.1852	5.4924396
650	308	3	1.2496	8.708476
650	32	2.2	1.2664	14.0421886
650	325	3	1.3652	6.307155
650	48	2.8	0.9814	9.6641516
650	65	2.9	1.04	10.4234158
650	81	3	1.1494	5.7391322
650	97	3	1.119	7.341665
660	115	3	1.1618	9.0765402
660	132	3	1.0834	5.7495024
660	148	3.4	1.3648	6.3122164
660	16	2.6	1.1744	30.6255428
660	165	3	1.4858	9.198642
660	181	3	1.2662	15.0257812
660	198	3	1.0864	7.8851148
660	214	3	1.131	7.4965312
660	231	3	1.1202	8.2485236
660	247	3	1.2894	7.163963
660	264	3	1.2206	8.2643668
660	280	3	1.152	8.4886288
660	297	3	1.224	7.5075964
660	313	3.5	1.1482	7.7669176
660	33	2.3	1.4142	8.6840606
660	330	3.7	1.393	8.6065776
660	49	2.9	1.1584	8.134255
660	66	3	1.3082	7.752982
660	82	3	1.3446	8.6500562
660	99	3	1.0486	8.093906
670	100	3	1.2424	6.7428338
670	117	3.2	1.1046	10.447832
670	134	3	1.335	7.1164048
670	150	3	1.7114	6.9868452
670	16	3	1.2276	29.6800258
670	167	3	1.3102	9.0346344
670	184	3	1.2008	7.4628926
670	201	3	1.2932	7.2038146
670	217	3	1.3618	8.0717028
670	234	3	1.6558	5.396437
670	251	3.2	1.5976	5.2672226
670	268	3	1.5376	7.469698
670	284	3.4	1.4386	6.1895098
670	301	3.6	1.4922	7.437016
670	318	3.2	1.9102	7.2736834
670	33	3.2	1.6688	11.1555958
670	335	3.2	2.0254	4.0973214
670	50	3	1.2182	9.9000382
670	67	3	1.2576	6.6678028
670	83	3	1.0566	7.6018626
680	102	3	1.3526	8.047866
680	119	3	1.282	6.6333324
680	136	3.2	1.3052	5.852865
680	153	3	1.1486	9.026925
680	17	3	1.251	33.0769756
680	170	3.2	1.1588	15.4765592
680	187	3	1.8412	9.3094912
680	204	3.2	1.1644	7.3864664
680	221	3	1.296	8.385316
680	238	3	1.1444	6.1175832
680	255	3.4	1.4006	5.6730872
680	272	3	1.1796	5.487748
680	289	3.2	1.3214	6.4521452
680	306	3	1.2104	5.775792
680	323	3.1	1.3504	7.0677516
680	34	3	1.2192	8.3820128
680	340	4	1.2502	6.2352308
680	51	3	1.2238	7.8579854
680	68	3	1.3762	6.6146718
680	85	3	1.3064	6.7085902
690	103	3	1.1362	6.791619
690	120	3.2	1.1744	6.3942202
690	138	3.2	1.1738	5.3008344
690	155	3	1.2534	8.2856552
690	17	3.1	1.4992	38.4558452
690	172	3	1.2698	12.9451344
690	189	3	1.5112	8.7642572
690	207	3	1.272	8.172473
690	224	3	1.3018	10.1129314
690	241	3	1.2102	9.0276288
690	258	3.6	1.2432	8.4501648
690	276	3.4	1.2428	7.9923914
690	293	3	1.1998	7.8372352
690	310	3.6	1.1924	9.5321396
690	327	3.6	1.2732	8.6848764
690	34	3	1.2442	8.7475372
690	345	3.9	1.366	7.215014
690	51	3	1.0326	7.2989776
690	69	3	1.1376	6.4196192
690	86	3	1.135	6.8649252
700	105	3	1.0994	7.2629226
700	122	3	1.248	5.7319132
700	140	3	1.2334	7.9447814
700	157	3	1.1224	8.8645144
700	17	3.1	1.155	67.8052638
700	175	3	1.2798	29.1859764
700	192	3	1.2198	7.4255638
700	210	3.2	1.5616	5.7893444
700	227	3	1.5118	6.5065702
700	245	3.2	1.1478	6.69832
700	262	3.1	1.374	6.9307528
700	280	3.5	1.3292	6.9283944
700	297	3.3	1.2798	7.59408
700	315	4	1.3594	8.2571632
700	332	4	1.237	6.002174
700	35	3	1.1816	8.8253582
700	350	4	1.5194	5.7057916
700	52	3	1.2998	7.4103452
700	70	3	1.1086	7.6946986
700	87	3	1.236	8.2006872
710	106	3	1.2598	6.2081436
710	124	3.1	1.2116	7.0654984
710	142	3.1	1.3424	7.2764386
710	159	3	1.6364	13.2544234
710	17	3.1	1.2388	29.3092892
710	177	3	1.5394	17.091116
710	195	3	1.2192	11.512994
710	213	3	1.1942	9.645994
710	230	3	1.2548	9.256928
710	248	3	1.4162	8.6003388
710	266	3.5	1.209	8.9132836
710	284	3.9	1.199	8.3826612
710	301	3.9	1.4608	6.8992732
710	319	4	1.382	7.8323076
710	337	4	1.3958	7.5729432
710	35	3	1.2918	9.1450934
710	355	4	1.7936	6.4447432
710	53	3	1.3754	8.465753
710	71	3	1.3658	6.614053
710	88	3	1.1324	6.3379366
720	108	3	1.2158	7.169985
720	126	3	1.2158	5.6003092
720	144	3	1.1618	6.1535684
720	162	3	1.1504	9.0907762
720	18	3.1	1.1924	30.1554192
720	180	3	1.1878	8.8611972
720	198	3	1.3868	8.906158
720	216	3.3	1.2072	7.8287878
720	234	3.3	1.2934	7.711852
720	252	3.5	1.4504	10.2556136
720	270	3.9	1.8648	9.4435104
720	288	3.9	1.2206	8.0701756
720	306	4	1.2772	8.6474332
720	324	4	1.4434	6.3837024
720	342	4	1.3316	5.8319624
720	36	3	1.0528	9.6780994
720	360	4	1.4124	6.4869556
720	54	3	1.2962	13.1355548
720	72	3.3	1.3342	7.7983422
720	90	3.1	1.2494	6.9203296
730	109	3	1.2172	7.40895
730	127	3	1.5342	6.5241788
730	146	3.2	1.2762	6.7710804
730	164	3	1.2954	6.8927282
730	18	3.1	1.161	30.9640772
730	182	3	1.1922	12.8130644
730	200	3	1.3228	8.3074192
730	219	3	1.214	7.0027334
730	237	3.6	1.5114	5.239421
730	255	3.4	1.3978	5.8687144
730	273	3.9	1.6506	5.6298458
730	292	4	1.2454	8.517152
730	310	4	1.231	9.3083792
730	328	4	1.4174	7.0181196
730	346	4	1.3	4.9331174
730	36	3	1.3016	9.4950344
730	365	4	1.3524	4.2953508
730	54	3	1.3444	9.7440106
730	73	3	1.3276	9.4073766
730	91	3	1.1984	6.2176716
740	111	3	1.2358	6.2191318
740	129	3	1.1802	6.3200532
740	148	3	1.2208	7.6024828
740	166	3	1.2988	8.136529
740	18	3.1	1.2374	38.831889
740	185	3	1.7862	15.0367518
740	203	3	1.2136	8.8748316
740	222	3.2	1.5578	8.8756756
740	240	3.4	1.2392	9.7997276
740	259	3.8	1.4326	9.0460172
740	277	3.9	1.4308	8.9688468
740	296	4	1.3008	8.7254304
740	314	4	1.267	8.556205
740	333	4	1.5388	11.5317498
740	351	4	1.4578	7.2842094
740	37	3	1.1572	10.5992836
740	370	4.2	1.6512	8.2869364
740	55	3.2	1.1862	16.8414178
740	74	3	1.141	7.5141656
740	92	3	1.1414	7.0232564
750	112	3	1.349	5.406756
750	131	3	1.4496	6.4807532
750	150	3	1.3946	7.6074608
750	168	3.2	1.255	10.2034134
750	18	3.1	1.4466	28.5828956
750	187	3	1.223	11.3876226
750	206	3.4	1.197	11.2291916
750	225	3.2	1.202	7.514331
750	243	3.7	1.6014	8.08277
750	262	4	1.292	8.1418258
750	281	4	1.4668	8.6320844
750	300	4	1.4898	7.6658996
750	318	4	1.5444	8.5902772
750	337	4	1.4426	6.647634
750	356	4	1.4496	5.0613644
750	37	3	1.4202	8.7965602
750	375	4	1.372	6.8451796
750	56	3	1.3614	10.3544288
750	75	3	1.439	7.1844628
750	93	3	1.2636	7.8629718
760	114	3	1.3588	6.075316
760	133	3	1.1778	6.4959872
760	152	3.4	1.343	6.4661334
760	171	3.2	1.4048	14.0202342
760	19	3.1	1.1244	33.3049226
760	190	3	1.2798	10.4543168
760	209	3.5	1.506	8.3833292
760	228	3.2	1.3514	6.6207194
760	247	4	1.3704	8.0863996
760	266	4	1.439	6.4770312
760	285	4	1.6528	6.9843684
760	304	4	1.9166	6.8716864
760	323	4.4	1.8174	7.2480796
760	342	4.6	1.5546	7.9430996
760	361	4	1.3972	5.879286
760	38	3	1.231	8.6698496
760	380	4	1.4914	5.4893336
760	57	3	1.2102	8.8279946
760	76	3	1.1476	8.1285214
760	95	3	1.2294	6.998715
770	115	3	1.2018	6.6741522
770	134	3	1.5216	5.8157384
770	154	3	1.3632	6.1587846
770	173	3.2	1.2416	13.6279268
770	19	3.1	1.1632	52.4218408
770	192	3.8	1.2342	9.194596
770	211	3.9	1.3042	7.7254058
770	231	4	1.2674	6.9606652
770	250	4	1.469	6.6598076
770	269	4.2	1.2974	7.946312
770	288	4.6	1.431	6.7625064
770	308	4	1.3588	5.7728962
770	327	4	1.8586	8.4416288
770	346	4	1.3172	6.6234812
770	365	4	1.532	5.5714112
770	38	3.2	1.3286	11.1663648
770	385	4	1.52	5.9761588
770	57	3	1.17	7.536445
770	77	3	1.4058	7.5942244
770	96	3	1.3826	7.1652376
780	117	3.1	1.3654	6.450858
780	136	3	1.4778	7.0764534
780	156	3.1	1.3742	5.9208238
780	175	3.8	1.3756	13.8559388
780	19	3.1	1.8132	31.001793
780	195	3.9	1.2872	10.4028788
780	214	3.9	1.305	9.6087012
780	234	4	1.3522	7.9869146
780	253	4	1.2636	7.6000994
780	273	4	1.4616	8.7945552
780	292	4	1.4722	8.6155692
780	312	4	1.3376	8.2138008
780	331	4	1.3592	7.9404056
780	351	4	1.7064	7.5763808
780	370	4	1.517	7.3025308
780	39	3.2	1.3832	12.0110772
780	390	4.2	1.405	6.8805572
780	58	3.2	1.9144	10.7970962
780	78	3	1.4496	6.833371
780	97	3.1	1.1996	6.7051952
790	118	3	1.3362	7.297467
790	138	3	1.3212	6.7595282
790	158	3.2	1.21	8.463704
790	177	3.3	1.9088	13.991015
790	19	3.3	1.49	31.2752788
790	197	4	1.3182	8.9993464
790	217	4	1.2974	7.9221628
790	237	4	2.195	9.3666176
790	256	4	1.6012	7.8301338
790	276	4	1.4462	7.6967516
790	296	4	1.767	9.607376
790	316	4	1.3998	7.4474088
790	335	4	2.1244	7.325452
790	355	4	1.845	7.2770396
790	375	4	1.5434	7.8567976
790	39	3	1.2052	12.9915132
790	395	4	1.6522	5.5411792
790	59	3	1.7836	8.707996
790	79	3	1.4878	7.7393742
790	98	3.2	1.4884	6.4410088
800	100	3	1.587	8.0612266
800	120	3.2	1.3236	9.9279114
800	140	3.5	1.3072	11.4053346
800	160	3.6	1.4464	7.0497626
800	180	4	1.2914	13.9140126
800	20	3.1	1.48	30.225452
800	200	4	1.3304	10.7291048
800	220	4	1.2634	10.4745844
800	240	4	1.7956	115.3211976
800	260	4	1.7588	6.9822904
800	280	4.1	1.618	29.5555862
800	300	4.2	1.573	2.7269738
800	320	4.1	1.5956	4.5702406
800	340	4	1.7192	4.8233884
800	360	4	1.7384	5.2248416
800	380	4	1.637	5.3461256
800	40	3	1.2	10.5418716
800	400	4	1.6682	5.2225124
800	60	3	1.2556	8.6300262
800	80	3.2	1.435	9.2771144
810	101	3	1.2578	9.0574912
810	121	3.1	1.4342	7.6069346
810	141	3.6	1.3546	7.0933326
810	162	3.9	1.2964	9.7092178
810	182	3.9	1.4062	13.6793902
810	20	3.1	1.41	29.7793152
810	202	4	1.4314	6.5757036
810	222	4	1.3012	5.5070938
810	243	4	1.7778	5.522998
810	263	4.2	1.4654	5.5719042
810	283	4.2	1.562	6.176994
810	303	4	1.6336	6.1958452
810	324	4	1.584	5.6718198
810	344	4	1.8454	5.8347828
810	364	4	1.8268	4.9719574
810	384	4.2	1.5362	5.0653064
810	40	3	1.4676	10.3387266
810	405	4	2.1912	4.3985056
810	60	3.2	1.5006	9.4450988
810	81	3	1.506	8.5105068
820	102	3.2	1.5806	8.6867328
820	123	3.6	2.1236	8.930881
820	143	3.9	1.7942	6.8064376
820	164	4	1.6738	6.6996492
820	184	4	1.9188	14.2062292
820	20	3.4	1.5942	35.0709914
820	205	4	1.5836	10.3891732
820	225	4	2.0282	8.0858196
820	246	4	1.3662	9.3997624
820	266	4	2.1714	8.2731502
820	287	4	2.1616	9.2753588
820	307	4	1.4036	9.78723
820	328	4	2.3214	9.7517424
820	348	4	1.5432	8.9568336
820	369	4	1.5766	6.7246508
820	389	4.4	2.6	5.5073952
820	41	3.1	1.2164	9.0797596
820	410	4	3.279	7.0505628
820	61	3	1.247	7.8468716
820	82	3.4	1.7572	7.637378
830	103	3.3	2.1584	8.4154996
830	124	3.8	2.3112	8.0150926
830	145	4	1.9078	7.2944734
830	166	4	1.5838	6.7311176
830	186	4	2.2316	8.7073168
830	20	3.1	2.0018	30.7463848
830	207	4	2.7574	8.724694
830	228	4	1.7438	7.5433904
830	249	4	2.2268	5.204501
830	269	4	2.045	8.0490924
830	290	4	2.5798	8.0563448
830	311	4	2.0664	6.616501
830	332	4	2.3284	7.369914
830	352	4	2.6488	9.0293152
830	373	4.6	2.4948	8.4104184
830	394	4.4	2.0468	6.3742852
830	41	3	2.7242	10.1031044
830	415	4.1	2.252	6.8531504
830	62	3	2.3248	8.686573
830	83	3	1.8408	7.214932
840	105	4	2.347	7.72376
840	126	4	1.8258	8.1130924
840	147	4	2.2046	7.3668306
840	168	4	1.5624	6.3307066
840	189	4	1.7458	10.8244638
840	21	3.7	1.8034	32.1683606
840	210	4	2.2276	9.3075732
840	231	4	2.0146	10.0539048
